Seconds,Time,FrameIn,FrameOut,ExperimentState,Ch1_Error,Ch1_PI_r,Ch1_AvX,Ch1_AssErr,Ch1_Left,Ch1_Void,Ch1_Right,Ch2_Error,Ch2_PI_r,Ch2_AvX,Ch2_AssErr,Ch2_Left,Ch2_Void,Ch2_Right,Ch3_Error,Ch3_PI_r,Ch3_AvX,Ch3_AssErr,Ch3_Left,Ch3_Void,Ch3_Right,Ch4_Error,Ch4_PI_r,Ch4_AvX,Ch4_AssErr,Ch4_Left,Ch4_Void,Ch4_Right,Ch5_Error,Ch5_PI_r,Ch5_AvX,Ch5_AssErr,Ch5_Left,Ch5_Void,Ch5_Right,Ch5_Obj1_X,Ch5_Obj1_Y,Ch5_Obj1_Vpix/s,Ch5_Obj1_Prox,Ch5_Obj1_Touch,Ch5_Obj2_X,Ch5_Obj2_Y,Ch5_Obj2_Vpix/s,Ch5_Obj2_Prox,Ch5_Obj2_Touch,Ch5_Obj3_X,Ch5_Obj3_Y,Ch5_Obj3_Vpix/s,Ch5_Obj3_Prox,Ch5_Obj3_Touch,Ch5_Obj4_X,Ch5_Obj4_Y,Ch5_Obj4_Vpix/s,Ch5_Obj4_Prox,Ch5_Obj4_Touch,Ch5_Obj5_X,Ch5_Obj5_Y,Ch5_Obj5_Vpix/s,Ch5_Obj5_Prox,Ch5_Obj5_Touch,Ch5_Obj6_X,Ch5_Obj6_Y,Ch5_Obj6_Vpix/s,Ch5_Obj6_Prox,Ch5_Obj6_Touch,Ch6_Error,Ch6_PI_r,Ch6_AvX,Ch6_AssErr,Ch6_Left,Ch6_Void,Ch6_Right,Ch6_Obj1_X,Ch6_Obj1_Y,Ch6_Obj1_Vpix/s,Ch6_Obj1_Prox,Ch6_Obj1_Touch,Ch6_Obj2_X,Ch6_Obj2_Y,Ch6_Obj2_Vpix/s,Ch6_Obj2_Prox,Ch6_Obj2_Touch,Ch6_Obj3_X,Ch6_Obj3_Y,Ch6_Obj3_Vpix/s,Ch6_Obj3_Prox,Ch6_Obj3_Touch,Ch6_Obj4_X,Ch6_Obj4_Y,Ch6_Obj4_Vpix/s,Ch6_Obj4_Prox,Ch6_Obj4_Touch,Ch6_Obj5_X,Ch6_Obj5_Y,Ch6_Obj5_Vpix/s,Ch6_Obj5_Prox,Ch6_Obj5_Touch,Ch6_Obj6_X,Ch6_Obj6_Y,Ch6_Obj6_Vpix/s,Ch6_Obj6_Prox,Ch6_Obj6_Touch,Ch7_Error,Ch7_PI_r,Ch7_AvX,Ch7_AssErr,Ch7_Left,Ch7_Void,Ch7_Right,Ch7_Obj1_X,Ch7_Obj1_Y,Ch7_Obj1_Vpix/s,Ch7_Obj1_Prox,Ch7_Obj1_Touch,Ch7_Obj2_X,Ch7_Obj2_Y,Ch7_Obj2_Vpix/s,Ch7_Obj2_Prox,Ch7_Obj2_Touch,Ch7_Obj3_X,Ch7_Obj3_Y,Ch7_Obj3_Vpix/s,Ch7_Obj3_Prox,Ch7_Obj3_Touch,Ch7_Obj4_X,Ch7_Obj4_Y,Ch7_Obj4_Vpix/s,Ch7_Obj4_Prox,Ch7_Obj4_Touch,Ch7_Obj5_X,Ch7_Obj5_Y,Ch7_Obj5_Vpix/s,Ch7_Obj5_Prox,Ch7_Obj5_Touch,Ch7_Obj6_X,Ch7_Obj6_Y,Ch7_Obj6_Vpix/s,Ch7_Obj6_Prox,Ch7_Obj6_Touch,Ch8_Error,Ch8_PI_r,Ch8_AvX,Ch8_AssErr,Ch8_Left,Ch8_Void,Ch8_Right,Ch8_Obj1_X,Ch8_Obj1_Y,Ch8_Obj1_Vpix/s,Ch8_Obj1_Prox,Ch8_Obj1_Touch,Ch8_Obj2_X,Ch8_Obj2_Y,Ch8_Obj2_Vpix/s,Ch8_Obj2_Prox,Ch8_Obj2_Touch,Ch8_Obj3_X,Ch8_Obj3_Y,Ch8_Obj3_Vpix/s,Ch8_Obj3_Prox,Ch8_Obj3_Touch,Ch8_Obj4_X,Ch8_Obj4_Y,Ch8_Obj4_Vpix/s,Ch8_Obj4_Prox,Ch8_Obj4_Touch,Ch8_Obj5_X,Ch8_Obj5_Y,Ch8_Obj5_Vpix/s,Ch8_Obj5_Prox,Ch8_Obj5_Touch,Ch8_Obj6_X,Ch8_Obj6_Y,Ch8_Obj6_Vpix/s,Ch8_Obj6_Prox,Ch8_Obj6_Touch,Ch9_Error,Ch9_PI_r,Ch9_AvX,Ch9_AssErr,Ch9_Left,Ch9_Void,Ch9_Right,Ch9_Obj1_X,Ch9_Obj1_Y,Ch9_Obj1_Vpix/s,Ch9_Obj1_Prox,Ch9_Obj1_Touch,Ch9_Obj2_X,Ch9_Obj2_Y,Ch9_Obj2_Vpix/s,Ch9_Obj2_Prox,Ch9_Obj2_Touch,Ch9_Obj3_X,Ch9_Obj3_Y,Ch9_Obj3_Vpix/s,Ch9_Obj3_Prox,Ch9_Obj3_Touch,Ch9_Obj4_X,Ch9_Obj4_Y,Ch9_Obj4_Vpix/s,Ch9_Obj4_Prox,Ch9_Obj4_Touch,Ch9_Obj5_X,Ch9_Obj5_Y,Ch9_Obj5_Vpix/s,Ch9_Obj5_Prox,Ch9_Obj5_Touch,Ch9_Obj6_X,Ch9_Obj6_Y,Ch9_Obj6_Vpix/s,Ch9_Obj6_Prox,Ch9_Obj6_Touch,Ch10_Error,Ch10_PI_r,Ch10_AvX,Ch10_AssErr,Ch10_Left,Ch10_Void,Ch10_Right,Ch10_Obj1_X,Ch10_Obj1_Y,Ch10_Obj1_Vpix/s,Ch10_Obj1_Prox,Ch10_Obj1_Touch,Ch10_Obj2_X,Ch10_Obj2_Y,Ch10_Obj2_Vpix/s,Ch10_Obj2_Prox,Ch10_Obj2_Touch,Ch10_Obj3_X,Ch10_Obj3_Y,Ch10_Obj3_Vpix/s,Ch10_Obj3_Prox,Ch10_Obj3_Touch,Ch10_Obj4_X,Ch10_Obj4_Y,Ch10_Obj4_Vpix/s,Ch10_Obj4_Prox,Ch10_Obj4_Touch,Ch10_Obj5_X,Ch10_Obj5_Y,Ch10_Obj5_Vpix/s,Ch10_Obj5_Prox,Ch10_Obj5_Touch,Ch10_Obj6_X,Ch10_Obj6_Y,Ch10_Obj6_Vpix/s,Ch10_Obj6_Prox,Ch10_Obj6_Touch,Ch11_Error,Ch11_PI_r,Ch11_AvX,Ch11_AssErr,Ch11_Left,Ch11_Void,Ch11_Right,Ch11_Obj1_X,Ch11_Obj1_Y,Ch11_Obj1_Vpix/s,Ch11_Obj1_Prox,Ch11_Obj1_Touch,Ch11_Obj2_X,Ch11_Obj2_Y,Ch11_Obj2_Vpix/s,Ch11_Obj2_Prox,Ch11_Obj2_Touch,Ch11_Obj3_X,Ch11_Obj3_Y,Ch11_Obj3_Vpix/s,Ch11_Obj3_Prox,Ch11_Obj3_Touch,Ch11_Obj4_X,Ch11_Obj4_Y,Ch11_Obj4_Vpix/s,Ch11_Obj4_Prox,Ch11_Obj4_Touch,Ch11_Obj5_X,Ch11_Obj5_Y,Ch11_Obj5_Vpix/s,Ch11_Obj5_Prox,Ch11_Obj5_Touch,Ch11_Obj6_X,Ch11_Obj6_Y,Ch11_Obj6_Vpix/s,Ch11_Obj6_Prox,Ch11_Obj6_Touch,Ch12_Error,Ch12_PI_r,Ch12_AvX,Ch12_AssErr,Ch12_Left,Ch12_Void,Ch12_Right,Ch12_Obj1_X,Ch12_Obj1_Y,Ch12_Obj1_Vpix/s,Ch12_Obj1_Prox,Ch12_Obj1_Touch,Ch12_Obj2_X,Ch12_Obj2_Y,Ch12_Obj2_Vpix/s,Ch12_Obj2_Prox,Ch12_Obj2_Touch,Ch12_Obj3_X,Ch12_Obj3_Y,Ch12_Obj3_Vpix/s,Ch12_Obj3_Prox,Ch12_Obj3_Touch,Ch12_Obj4_X,Ch12_Obj4_Y,Ch12_Obj4_Vpix/s,Ch12_Obj4_Prox,Ch12_Obj4_Touch,Ch12_Obj5_X,Ch12_Obj5_Y,Ch12_Obj5_Vpix/s,Ch12_Obj5_Prox,Ch12_Obj5_Touch,Ch12_Obj6_X,Ch12_Obj6_Y,Ch12_Obj6_Vpix/s,Ch12_Obj6_Prox,Ch12_Obj6_Touch,Ch13_Error,Ch13_PI_r,Ch13_AvX,Ch13_AssErr,Ch13_Left,Ch13_Void,Ch13_Right,Ch13_Obj1_X,Ch13_Obj1_Y,Ch13_Obj1_Vpix/s,Ch13_Obj1_Prox,Ch13_Obj1_Touch,Ch13_Obj2_X,Ch13_Obj2_Y,Ch13_Obj2_Vpix/s,Ch13_Obj2_Prox,Ch13_Obj2_Touch,Ch13_Obj3_X,Ch13_Obj3_Y,Ch13_Obj3_Vpix/s,Ch13_Obj3_Prox,Ch13_Obj3_Touch,Ch13_Obj4_X,Ch13_Obj4_Y,Ch13_Obj4_Vpix/s,Ch13_Obj4_Prox,Ch13_Obj4_Touch,Ch13_Obj5_X,Ch13_Obj5_Y,Ch13_Obj5_Vpix/s,Ch13_Obj5_Prox,Ch13_Obj5_Touch,Ch13_Obj6_X,Ch13_Obj6_Y,Ch13_Obj6_Vpix/s,Ch13_Obj6_Prox,Ch13_Obj6_Touch,Ch14_Error,Ch14_PI_r,Ch14_AvX,Ch14_AssErr,Ch14_Left,Ch14_Void,Ch14_Right,Ch14_Obj1_X,Ch14_Obj1_Y,Ch14_Obj1_Vpix/s,Ch14_Obj1_Prox,Ch14_Obj1_Touch,Ch14_Obj2_X,Ch14_Obj2_Y,Ch14_Obj2_Vpix/s,Ch14_Obj2_Prox,Ch14_Obj2_Touch,Ch14_Obj3_X,Ch14_Obj3_Y,Ch14_Obj3_Vpix/s,Ch14_Obj3_Prox,Ch14_Obj3_Touch,Ch14_Obj4_X,Ch14_Obj4_Y,Ch14_Obj4_Vpix/s,Ch14_Obj4_Prox,Ch14_Obj4_Touch,Ch14_Obj5_X,Ch14_Obj5_Y,Ch14_Obj5_Vpix/s,Ch14_Obj5_Prox,Ch14_Obj5_Touch,Ch14_Obj6_X,Ch14_Obj6_Y,Ch14_Obj6_Vpix/s,Ch14_Obj6_Prox,Ch14_Obj6_Touch
0.000,00:00:00,126034,0,Started,No error,0.000,0.000,0.000,0,0,0,No error,0.000,0.000,0.000,0,0,0,No error,0.000,0.000,0.000,0,0,0,No error,0.000,0.000,0.000,0,0,0,No error,-1.000,-0.236,0.000,6,0,0,81.000,19.500,0.000,0.500,1,81.000,20.000,0.000,0.000,1,81.000,20.000,0.000,0.000,1,81.000,20.000,0.000,0.000,1,81.000,20.000,0.000,0.000,1,81.000,20.000,0.000,0.000,1,No error,0.000,-0.010,148.772,3,0,3,25.000,19.000,3814.679,5.000,1,175.000,11.000,32.434,2.714,1,49.714,11.571,34.750,24.833,0,25.000,14.000,591.969,5.000,1,180.000,12.000,19.112,2.495,1,177.714,11.000,6.919,2.495,1,No error,1.000,0.608,95.001,0,1,5,154.400,12.600,63.432,5.547,1,157.000,17.500,25.641,5.547,1,105.000,15.500,2435.931,49.485,0,202.000,6.000,232.189,6.083,1,201.333,14.167,23.014,2.734,1,203.000,12.000,0.000,2.734,1,No error,-1.000,-0.089,1.414,2,4,0,94.000,7.000,25.641,0.000,1,94.000,7.000,25.641,0.000,1,97.000,6.000,0.000,0.000,1,97.000,6.000,0.000,0.000,1,96.500,6.000,12.821,0.500,1,98.000,7.000,36.262,1.414,1,No blobs found,NaN,NaN,NaN,0,6,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,No blobs found,NaN,NaN,NaN,0,6,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,No error,-1.000,-0.737,5.831,6,0,0,27.000,17.000,0.000,1.985,1,29.250,15.750,32.686,0.000,1,31.000,14.000,92.450,2.475,1,23.000,19.000,149.512,4.472,1,28.714,16.000,5.495,0.591,1,29.250,15.750,27.196,0.000,1,No error,0.000,-0.047,103.755,0,6,0,102.000,19.000,2660.372,0.000,1,102.000,19.000,2660.372,0.000,1,102.000,19.000,2660.372,0.000,1,102.000,19.000,2660.372,0.000,1,102.000,19.000,2660.372,0.000,1,102.000,19.000,2660.372,0.000,1,No error,-1.000,-0.683,36.770,6,0,0,33.000,14.000,919.151,0.500,1,33.500,14.000,930.967,0.500,1,34.000,14.000,942.809,0.000,1,34.000,14.000,942.809,0.000,1,34.000,14.000,942.809,0.000,1,34.000,14.000,942.809,0.000,1,No error,-1.000,-0.587,0.687,6,0,0,44.000,21.000,0.000,0.000,1,44.000,21.000,0.000,0.000,1,44.000,21.000,0.000,0.000,1,44.000,21.000,12.821,0.000,1,44.500,21.000,17.620,0.373,1,44.333,21.333,6.044,0.373,1
1.036,00:00:01,126061,0,Started,No error,0.000,0.000,0.000,0,0,0,No error,0.000,0.000,0.000,0,0,0,No error,0.000,0.000,0.000,0,0,0,No error,0.000,0.000,0.000,0,0,0,No error,-0.667,-0.184,138.303,5,0,1,41.200,11.400,3639.551,5.119,1,36.133,10.667,56.406,5.119,1,86.765,14.824,47.236,3.851,1,180.407,12.778,63.488,89.862,0,90.545,12.636,40.932,4.368,1,83.667,17.111,22.927,3.851,1,No error,-0.667,-0.358,135.112,5,0,1,20.500,18.077,8.741,7.605,1,53.808,10.654,72.823,6.839,1,47.000,10.000,3555.579,6.839,1,187.250,13.143,15.002,104.619,0,19.176,10.588,5.936,7.605,1,82.682,16.409,8.708,29.442,0,No error,0.600,0.302,1.295,1,1,4,162.194,7.153,9.695,11.884,1,193.500,7.068,10.832,16.580,0,113.192,12.250,9.018,43.764,0,176.963,8.259,17.386,14.810,1,156.622,17.649,7.014,11.884,1,25.358,10.057,34.090,87.861,0,No error,0.000,0.078,1.660,1,4,1,114.875,16.187,26.316,5.886,1,170.000,9.500,43.678,55.529,0,109.074,17.185,28.340,5.886,1,95.727,10.727,9.539,13.378,1,109.250,8.364,3.562,8.823,1,83.421,15.974,12.378,13.378,1,No error,0.200,-0.015,0.687,2,1,3,104.750,10.250,11.182,16.061,0,148.833,12.167,18.084,4.584,1,144.250,12.125,12.005,4.584,1,26.062,10.875,0.000,61.547,0,120.778,9.222,5.677,16.061,0,87.500,7.200,10.064,17.518,0,No error,0.333,0.098,77.138,2,0,4,169.786,11.071,13.510,4.820,1,121.333,16.500,26.679,5.442,1,165.000,10.500,22.638,4.820,1,45.600,11.800,2029.941,28.700,0,125.500,13.000,22.484,5.442,1,74.300,11.800,30.802,28.700,0,No error,0.000,-0.011,0.861,2,2,2,107.467,17.533,18.251,6.232,1,30.000,7.474,18.980,5.613,1,33.375,11.958,22.645,5.613,1,198.300,7.400,0.000,48.325,0,150.054,10.162,17.085,37.327,0,113.000,14.667,13.870,6.232,1,No error,-1.000,-0.112,1.822,2,4,0,108.333,14.500,34.255,3.246,1,103.684,7.211,7.764,7.810,1,101.000,14.833,46.963,4.111,1,73.333,15.000,13.870,5.462,1,105.111,14.889,47.941,3.246,1,78.773,14.500,1.953,5.462,1,No error,0.000,0.090,1.928,3,0,3,163.562,20.687,23.260,18.235,0,191.500,17.400,13.380,15.557,0,71.786,8.786,29.740,4.877,1,178.040,9.600,5.517,15.557,0,24.300,19.800,25.951,43.871,0,67.062,10.000,50.737,4.877,1,No error,-0.333,-0.198,1.669,4,0,2,39.241,12.483,24.538,20.339,0,19.130,15.522,20.413,20.339,0,169.286,11.667,15.025,20.028,0,59.139,16.889,7.953,18.843,0,77.667,13.458,43.918,18.843,0,150.286,18.000,8.912,20.028,0
2.034,00:00:02,126087,0,Started,No error,0.000,0.000,0.000,0,0,0,No error,0.000,0.000,0.000,0,0,0,No error,0.000,0.000,0.000,0,0,0,No error,0.000,0.000,0.000,0,0,0,No error,-0.200,-0.155,0.673,3,1,2,41.394,18.000,10.580,12.443,1,188.833,8.333,15.714,35.176,0,29.821,13.429,16.159,11.220,1,104.952,17.810,17.269,49.481,0,18.794,15.500,2.323,11.220,1,153.667,9.133,16.539,35.176,0,No error,-0.667,-0.367,1.784,5,0,1,13.500,10.600,45.733,12.385,1,38.200,11.300,10.879,6.129,1,44.321,11.000,13.521,6.129,1,194.146,11.729,4.868,105.460,0,25.875,10.104,3.880,12.383,1,88.760,15.680,9.515,44.684,0,No error,0.667,0.282,1.336,1,0,5,157.579,7.447,34.267,10.519,1,187.440,7.500,11.625,11.545,1,120.538,16.327,6.098,33.571,0,176.000,9.053,6.848,11.545,1,154.093,17.372,11.711,10.519,1,19.692,12.346,19.261,100.925,0,No error,0.500,0.115,1.011,1,2,3,122.849,12.679,25.916,12.357,1,153.786,9.667,11.519,17.262,0,137.192,14.423,23.315,14.449,1,97.125,13.500,4.591,13.412,1,111.220,8.500,15.638,12.357,1,83.714,13.657,21.921,13.412,1,No error,-0.200,-0.094,0.833,3,1,2,104.000,10.750,0.000,10.914,1,86.833,10.000,21.368,6.337,1,146.714,12.286,6.368,28.840,0,33.380,10.660,0.000,53.457,0,117.875,12.125,7.141,13.943,1,93.154,9.538,3.945,6.337,1,No error,0.333,0.063,83.299,2,0,4,157.778,9.111,2135.877,4.644,1,128.917,11.917,54.479,6.052,1,67.100,12.350,9.290,23.730,0,43.652,16.000,6.312,23.730,0,122.880,11.480,38.452,6.052,1,158.842,13.632,36.457,4.644,1,No error,0.000,0.106,1.640,3,0,3,86.655,10.241,20.458,6.884,1,14.936,12.511,42.040,71.755,0,162.600,10.150,3.180,12.311,1,197.500,14.000,13.025,35.112,0,151.231,14.872,8.702,12.311,1,93.516,9.677,21.251,6.884,1,No error,-1.000,-0.052,0.672,2,4,0,111.476,12.905,3.781,5.829,1,96.000,6.000,3.945,4.284,1,100.091,7.273,13.146,3.546,1,103.500,8.250,17.227,3.546,1,116.133,9.400,3.589,5.829,1,81.515,11.364,2.903,15.446,0,No error,0.333,0.173,1.618,2,0,4,192.652,12.565,30.759,11.735,1,147.152,17.818,20.314,26.095,0,121.548,12.774,5.343,26.095,0,181.212,15.182,23.632,11.735,1,12.824,12.059,15.922,81.283,0,94.054,14.973,41.477,27.582,0,No error,0.000,0.044,1.614,3,0,3,34.000,15.241,0.000,36.736,0,150.034,18.448,2.796,13.915,1,162.098,11.512,20.371,12.954,1,70.415,10.390,35.875,11.791,1,78.812,18.667,12.297,11.791,1,175.047,11.140,41.378,12.954,1
3.031,00:00:03,126113,0,Started,No error,0.000,0.000,0.000,0,0,0,No error,0.000,0.000,0.000,0,0,0,No error,0.000,0.000,0.000,0,0,0,No error,0.000,0.000,0.000,0,0,0,No error,-0.200,-0.183,1.293,3,1,2,41.811,18.027,34.036,13.695,1,185.630,8.333,18.038,58.711,0,28.121,17.636,19.000,6.633,1,112.932,14.795,25.190,14.489,1,23.571,12.810,0.000,6.633,1,127.389,15.750,33.263,14.489,1,No error,-0.667,-0.370,0.548,5,0,1,12.417,17.708,14.422,15.571,0,29.739,18.826,8.802,8.527,1,39.528,10.415,2.979,12.906,1,199.217,12.587,3.083,104.061,0,26.449,10.959,2.973,8.527,1,95.159,11.857,2.367,55.649,0,No error,0.667,0.260,1.400,1,0,5,149.605,9.961,9.450,14.133,1,186.358,8.075,12.699,13.447,1,126.431,15.373,14.832,11.479,1,172.937,8.917,15.121,13.447,1,135.557,8.410,36.843,11.479,1,30.490,15.286,35.059,95.942,0,No error,1.000,0.165,1.153,0,3,3,140.105,8.404,30.334,8.542,1,152.923,11.821,1.868,13.265,1,135.125,15.344,6.675,8.542,1,97.767,13.860,13.822,8.621,1,116.000,10.962,19.296,18.461,0,95.378,5.578,6.696,8.621,1,No error,-0.200,-0.160,0.949,3,1,2,104.000,10.750,10.581,19.487,0,123.378,14.189,13.287,19.681,0,146.714,12.286,6.536,23.413,0,37.214,10.750,21.659,6.450,1,43.450,9.100,19.390,6.450,1,84.529,9.941,24.984,19.487,0,No error,0.000,-0.091,1.480,3,0,3,59.000,12.750,19.978,5.667,1,53.429,11.714,24.678,5.667,1,129.357,16.786,19.625,6.114,1,31.324,9.676,7.969,22.199,0,124.917,12.583,7.039,6.114,1,182.897,9.276,38.960,54.064,0,No error,0.000,0.015,0.789,3,0,3,67.933,13.800,4.607,11.604,1,13.209,12.930,16.948,54.731,0,158.250,10.864,5.442,8.650,1,177.452,14.429,7.196,19.530,0,152.468,17.298,4.479,8.650,1,79.066,10.525,20.770,11.604,1,No error,0.200,0.003,1.544,2,1,3,125.952,13.524,40.643,4.200,1,93.500,7.333,5.539,5.849,1,130.500,13.000,37.678,4.578,1,122.111,15.222,25.288,4.200,1,99.273,8.273,14.381,5.849,1,72.486,10.351,15.072,21.229,0,No error,0.600,0.243,1.181,1,1,4,182.321,11.036,5.639,10.831,1,139.694,18.278,2.880,13.639,1,127.206,12.794,2.648,13.392,1,189.727,18.939,17.616,10.831,1,41.043,13.913,31.068,73.503,0,114.378,8.946,3.666,13.392,1,No error,0.333,0.066,2.370,2,0,4,33.353,14.412,13.596,15.648,0,150.281,18.875,1.163,8.826,1,155.792,11.981,4.710,8.826,1,125.535,14.395,62.361,25.149,0,49.000,14.533,3.556,15.648,0,170.721,17.907,9.745,16.062,0
4.029,00:00:04,126139,0,Started,No error,0.000,0.000,0.000,0,0,0,No error,0.000,0.000,0.000,0,0,0,No error,0.000,0.000,0.000,0,0,0,No error,0.000,0.000,0.000,0,0,0,No error,-0.200,-0.187,1.382,3,1,2,42.184,19.289,4.734,9.590,1,178.543,8.000,0.866,51.233,0,32.944,16.722,30.408,9.141,1,127.644,13.844,36.005,16.912,0,24.850,12.475,7.922,9.141,1,110.806,15.417,36.357,16.912,0,No error,-0.600,-0.352,0.658,4,1,1,15.880,17.480,11.627,11.139,1,29.258,19.323,4.255,8.504,1,38.173,13.077,9.570,10.885,1,201.178,7.556,7.801,97.173,0,25.422,11.733,17.318,8.504,1,104.047,10.406,4.951,65.928,0,No error,0.667,0.342,2.096,1,0,5,177.581,5.770,55.149,10.914,1,179.580,16.500,8.718,10.914,1,129.750,14.115,4.976,16.320,0,168.592,12.122,22.264,11.007,1,144.617,7.383,42.395,16.320,0,53.102,9.017,36.352,76.818,0,No error,1.000,0.187,0.999,0,2,4,147.745,7.627,26.291,6.839,1,147.767,14.467,2.458,6.839,1,130.086,11.743,25.623,12.394,1,106.870,11.391,10.579,8.041,1,118.346,7.769,24.248,12.035,1,100.524,6.452,0.000,8.041,1,No error,-0.500,-0.188,0.740,3,2,1,104.273,10.455,0.000,9.816,1,110.405,18.119,14.718,9.816,1,146.467,12.267,6.536,36.534,0,40.700,11.833,19.485,6.367,1,46.933,13.133,14.266,6.367,1,72.273,12.705,14.734,25.343,0,No error,-0.200,-0.104,1.464,3,1,2,59.793,9.759,34.619,6.126,1,55.231,13.846,38.538,6.126,1,138.889,13.733,3.083,24.972,0,27.081,10.919,10.183,28.301,0,113.933,12.833,8.982,24.972,0,177.821,9.929,19.491,39.118,0,No error,0.000,0.044,1.154,3,0,3,67.679,18.107,12.185,12.911,1,20.867,13.222,30.374,47.066,0,158.722,11.315,5.318,8.827,1,176.844,13.733,5.925,13.098,1,164.467,18.017,4.408,8.827,1,78.652,11.303,3.049,12.911,1,No error,-0.333,-0.122,1.118,4,0,2,136.889,10.444,0.000,5.429,1,86.333,7.867,10.445,6.289,1,141.706,7.941,3.589,5.429,1,38.312,17.000,29.431,30.097,0,92.619,7.667,7.623,6.289,1,68.083,12.583,26.841,18.850,0,No error,0.600,0.299,0.799,1,1,4,178.304,11.696,13.916,23.101,0,140.784,19.405,6.814,12.375,1,131.412,11.324,21.019,12.375,1,201.125,15.281,1.163,23.101,0,69.414,12.793,10.826,39.655,0,109.050,14.025,19.992,22.524,0,No error,0.000,-0.150,120.320,3,0,3,27.917,11.583,16.998,9.953,1,29.968,21.323,3166.314,9.953,1,144.500,10.000,11.917,11.453,1,137.628,19.163,14.547,11.453,1,43.152,17.109,10.729,13.841,1,162.366,17.707,3.848,19.457,0
5.065,00:00:05,126166,0,Started,No error,0.000,0.000,0.000,0,0,0,No error,0.000,0.000,0.000,0,0,0,No error,0.000,0.000,0.000,0,0,0,No error,0.000,0.000,0.000,0,0,0,No error,1.000,0.186,5.544,0,2,4,121.176,11.441,28.457,13.891,1,106.296,9.519,38.029,6.323,1,135.062,11.812,68.484,8.673,1,143.581,13.442,32.896,8.075,1,148.242,6.848,72.949,8.075,1,100.057,10.543,35.179,6.323,1,No error,-1.000,-0.107,11.459,2,4,0,108.692,21.423,32.466,12.758,1,98.455,9.659,150.771,7.880,1,49.632,14.158,2.164,44.106,0,93.615,17.442,60.011,9.165,1,106.297,8.892,34.079,7.690,1,113.727,6.909,25.461,7.690,1,No error,1.000,0.052,7.551,0,4,2,99.094,13.340,9.814,9.137,1,109.795,20.667,54.625,4.655,1,125.370,18.889,35.695,8.642,1,112.826,9.174,36.345,8.327,1,117.124,16.306,55.638,8.327,1,105.167,20.167,99.351,4.655,1,No error,0.500,0.130,13.525,1,2,3,153.738,17.452,20.312,11.978,1,141.780,16.756,12.246,11.978,1,102.171,20.000,2.153,13.021,1,116.891,16.473,26.307,8.095,1,111.250,10.667,177.964,8.095,1,89.512,5.927,143.013,18.929,0,No error,0.000,-0.008,32.865,1,4,1,95.500,13.737,40.566,6.982,1,102.361,12.444,51.472,6.982,1,114.300,16.400,432.438,7.556,1,107.288,5.000,2.559,8.927,1,97.075,5.500,12.786,8.386,1,120.425,11.975,300.875,7.556,1,No error,0.000,0.038,15.678,1,4,1,97.633,16.694,206.286,9.218,1,93.951,8.073,53.618,8.464,1,107.316,19.474,62.764,10.074,1,102.385,8.795,18.452,8.464,1,111.805,5.098,46.047,10.120,1,150.484,9.290,48.368,38.906,0,No error,-1.000,-0.154,88.183,3,3,0,111.367,20.286,17.279,8.743,1,49.681,12.340,24.114,32.713,0,99.558,5.750,73.671,11.534,1,82.375,11.229,1160.296,13.497,1,102.638,20.787,65.495,8.743,1,94.885,16.295,178.387,8.960,1,No error,-0.500,-0.029,1.840,3,2,1,147.190,8.048,12.848,38.428,0,95.308,11.282,24.207,8.192,1,79.694,10.722,21.825,8.165,1,87.400,13.422,14.101,8.165,1,104.786,21.929,12.147,14.254,1,108.833,5.722,10.482,14.624,1,No error,1.000,0.288,9.274,0,2,4,162.222,16.222,50.589,21.404,0,128.032,17.871,122.023,11.778,1,138.378,12.243,36.395,11.778,1,183.361,12.861,72.740,21.404,0,112.062,21.875,16.020,13.026,1,99.258,19.484,38.331,13.026,1,No error,1.000,0.081,27.909,0,5,1,106.280,7.793,33.036,9.273,1,151.270,19.865,33.152,35.122,0,106.239,17.065,36.886,5.557,1,113.086,16.943,51.348,5.571,1,100.686,16.857,367.222,5.557,1,116.190,21.569,174.754,5.571,1
